Date,Close,High,Low,Open,Volume,Return,MA50,MA20,Volatility,Momentum,Regime,MA_Diff,Strategy_Return,Market_Cumulative,Strategy_Cumulative,RSI,MACD,MACD_Signal,Signal,Position,Cumulative_Strategy,Cumulative_Market
2024-03-27,172.26959228515625,172.55785986634996,169.08880538680637,169.3870074763491,60273300,0.02121253894495223,180.3319189453125,172.12050170898436,0.0153123961036735,2.166900634765625,Bear,-8.211417236328145,0.0,1.0004617777655294,1.0,,0.29558894155172766,0.4424331571616593,0,0.0,1.0,1.0004617777655294
2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700,-0.010559121193708387,180.11389190673827,171.65978317260743,0.015390808830618614,-1.5108795166015625,Bear,-8.454108734130841,-0.0,0.9898977806044302,1.0,,0.2002338410563027,0.393993293940588,0,0.0,1.0,0.9898977806044302
2024-04-01,169.00929260253906,170.22197004043582,168.46259127116116,170.16233265286536,46240500,-0.008455730727910282,179.74890411376953,171.1811737060547,0.015443253988305634,-2.574432373046875,Bear,-8.567730407714834,-0.0,0.9815274715234832,1.0,,0.008269325296424768,0.31684850021175537,0,0.0,1.0,0.9815274715234832
2024-04-02,167.82643127441406,168.3234297194346,167.22009256480143,168.0649959882119,49329500,-0.00699879462194275,179.3020849609375,170.87005233764648,0.015454846741472066,-4.8507232666015625,Bear,-8.432032623291008,-0.0,0.9746579623344955,1.0,45.78266998149403,-0.2365837696399069,0.20616204624142295,0,0.0,1.0,0.9746579623344955
2024-04-03,168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700,0.0047973969223378266,178.82510711669923,170.84669342041016,0.014635249212503178,-6.3914031982421875,Bear,-7.978413696289067,0.0,0.9793337834433311,1.0,47.353331312891726,-0.36149723372028575,0.09263019024908122,0,0.0,1.0,0.9793337834433311
2024-04-04,167.80654907226562,170.8879300889726,167.80654907226562,169.26771043200742,53704400,-0.004892394998732286,178.3060168457031,170.83178329467773,0.013301232470191049,-9.790878295898438,Bear,-7.474233551025378,-0.0,0.9745424957391234,1.0,42.236245150076755,-0.521057220854459,-0.030107291971626843,0,0.0,1.0,0.9745424957391234
2024-04-05,168.56198120117188,169.3671161921521,167.93575835610383,168.57191570910442,42055200,0.004501803613045752,177.81553649902344,170.8606086730957,0.013275642471790878,-1.7792816162109375,Bear,-6.95492782592774,0.0,0.9789296946675085,1.0,44.432236141811494,-0.5798682407094873,-0.14005948171919894,0,0.0,1.0,0.9789296946675085
2024-04-08,167.43875122070312,168.18424879084623,167.2300203946877,168.01527116167622,37425500,-0.006663602150761561,177.30914337158202,170.7472915649414,0.013359670817645037,-3.807037353515625,Bear,-6.561851806640618,-0.0,0.9724064966486777,1.0,40.35848168497963,-0.7089394570924128,-0.2538354767938417,0,0.0,1.0,0.9724064966486777
2024-04-09,168.65145874023438,169.05900112515698,167.33939066831408,167.6872804964856,42451200,0.007242693287486057,176.8617498779297,170.5942169189453,0.013259789162877546,-1.17291259765625,Bear,-6.26753295898439,0.0,0.979449338654663,1.0,37.762523863141475,-0.7052443463518614,-0.34411725070544563,0,0.0,1.0,0.979449338654663
2024-04-10,166.77279663085938,168.0749301271986,166.1068205360595,167.78667770328389,49709300,-0.011139317284344474,176.39048278808593,170.3233528137207,0.013163735424711916,-1.918426513671875,Bear,-6.06712997436523,-0.0,0.9685389417074474,1.0,28.638655138294098,-0.844177127615211,-0.44412922608739874,0,0.0,1.0,0.9685389417074474
2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300,0.04327093837280005,176.13680786132812,170.5176788330078,0.01636765370770411,1.7196197509765625,Bear,-5.619129028320316,0.0,1.0104485305657274,1.0,57.21018072499907,-0.3677388797215144,-0.4288511568142219,0,0.0,1.0,1.0104485305657274
2024-04-12,175.4901580810547,177.28929006742356,173.16420894399843,173.21389665591335,101593300,0.00862666154617786,175.98542266845703,170.69411392211913,0.01618507441356403,5.039581298828125,Bear,-5.291308746337904,0.0,1.0191653280487507,1.0,58.19577893474526,0.1294632939180076,-0.31718826666777605,0,0.0,1.0,1.0191653280487507
2024-04-15,171.6533203125,175.56967037066977,171.46445848220424,174.30729011068368,73531800,-0.021863549560326545,175.70845794677734,170.69759368896484,0.01681094644080463,2.6440277099609375,Bear,-5.0108642578125,-0.0,0.9968827563887904,1.0,53.23032542034494,0.21146126273754362,-0.2114583607867121,0,0.0,1.0,0.9968827563887904
2024-04-16,168.3632049560547,172.71690119832985,167.25986775641732,170.71897282804144,73711200,-0.01916721069219962,175.38574401855467,170.4818962097168,0.017324354072426423,0.536773681640625,Bear,-4.903847808837867,-0.0,0.9777752945616658,1.0,49.46166548383494,0.01083552596819004,-0.16699958343573168,0,0.0,1.0,0.9777752945616658
2024-04-17,166.99147033691406,169.62555591523414,166.99147033691406,168.59180586766368,50901200,-0.008147472718273985,174.99926177978514,170.08032150268554,0.017315242690839793,-1.6400909423828125,Bear,-4.918940277099608,-0.0,0.9698088970246223,1.0,40.66129339683921,-0.2558994855742185,-0.18477956386342903,0,0.0,1.0,0.9698088970246223
2024-04-18,166.0372314453125,167.62763251332663,165.55018268321453,167.02129381245496,43122900,-0.005714297201386054,174.5615298461914,169.50231170654297,0.0169863628912809,-1.769317626953125,Bear,-5.059218139648436,-0.0,0.9642671207584752,1.0,41.944864824520025,-0.5380852952514488,-0.255440710141033,0,0.0,1.0,0.9642671207584752
2024-04-19,164.00946044921875,165.40104980433753,163.09498527768548,165.21220316607506,67772100,-0.012212748781959992,174.08105865478515,169.18572158813475,0.01664544790679327,-4.552520751953125,Bear,-4.895337066650399,-0.0,0.9524907686539481,1.0,41.065695842824255,-0.9147985270772381,-0.387312273528274,0,0.0,1.0,0.9524907686539481
2024-04-22,164.8444366455078,166.2559103754066,163.78086788564391,164.52636553527142,48116400,0.005091024590911264,173.6389288330078,168.86565399169922,0.014375398168836892,-2.5943145751953125,Bear,-4.7732748413085915,0.0,0.9573399225797813,1.0,44.60432806727886,-1.1329113793498777,-0.5364320946925948,0,0.0,1.0,0.9573399225797813
2024-04-23,165.89805603027344,166.04716464714997,163.9299466584378,164.35737315952596,49537800,0.006391598080021321,173.2025637817383,168.66933822631836,0.014402789630969876,-2.7534027099609375,Bear,-4.533225555419932,0.0,0.96345885459087,1.0,45.098029557998196,-1.2068374365696286,-0.6705131630680016,0,0.0,1.0,0.96345885459087
2024-04-24,168.00534057617188,168.2836584621474,165.21221204158294,165.5402176329784,48251800,0.012702285947907122,172.84214050292968,168.6350440979004,0.01462799513950217,1.2325439453125,Bear,-4.20709640502929,0.0,0.9756969844609263,1.0,50.340816935158976,-1.0829011080909936,-0.7529907520726,0,0.0,1.0,0.9756969844609263
2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300,0.005147407023796902,172.54095977783203,168.46507110595704,0.014602436441302331,-5.11907958984375,Bear,-4.075888671874992,0.0,0.980719293971838,1.0,50.526334444816854,-0.9044729966172724,-0.7832872009815346,0,0.0,1.0,0.980719293971838
2024-04-26,168.28366088867188,170.31140768247312,168.16437095925713,168.86018085141623,44838400,-0.003472914654127579,172.2457424926758,168.3567253112793,0.013793381642697321,-7.2064971923828125,Bear,-3.889017181396497,-0.0,0.9773133395642175,1.0,51.4700947283463,-0.8011555634877539,-0.7868608734827784,0,0.0,1.0,0.9773133395642175
2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400,0.024808049733793025,172.03978576660157,168.5291831970215,0.014700337339655837,0.8051300048828125,Bear,-3.5106025695800724,0.0,1.001558577497626,1.0,56.00497351741573,-0.37804724334966977,-0.7050981474561568,0,0.0,1.0,1.001558577497626
2024-04-30,169.30747985839844,173.9395086711804,168.9794590883409,172.28947031289857,65934800,-0.018270896283629545,171.80162384033204,168.6032356262207,0.015153688503890286,0.94427490234375,Bear,-3.1983882141113327,-0.0,0.9832592046061872,1.0,53.84381139261889,-0.2936033568544758,-0.6227991893358207,0,0.0,1.0,0.9832592046061872
2024-05-01,168.28366088867188,171.67319360904702,168.0947990703537,168.56197877866052,50383100,-0.006047098276950602,171.55789581298828,168.58584060668946,0.015132515939657093,1.2921905517578125,Bear,-2.972055206298819,-0.0,0.9773133395642173,1.0,39.34671531390977,-0.3057698780474709,-0.5593933270781507,0,0.0,1.0,0.9773133395642173
2024-05-02,171.99127197265625,172.37893013348045,169.8641193422282,171.4743893691613,94214900,0.022031913641557654,171.3732110595703,168.795076751709,0.01584285163092843,5.95404052734375,Bear,-2.578134307861319,0.0,0.9988454226622384,1.0,43.9643223204495,-0.016053648601115356,-0.45072539138274365,0,0.0,1.0,0.9988454226622384
2024-05-03,182.27914428710938,185.87740797297917,181.56346535319665,185.52950301417593,163224100,0.05981624646678996,171.3535299682617,169.48093490600587,0.020294854496020417,18.269683837890625,Bear,-1.87259506225584,0.0,1.058592606646428,1.0,64.99295106913809,1.031799919765973,-0.1542203291530003,0,0.0,1.0,1.058592606646428
2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700,-0.009106763974690457,171.33742706298827,170.13995590209962,0.020498949384326313,15.774734497070312,Sideways,-1.1974711608886537,-0.0,1.0489522536323466,1.0,68.1269507403504,1.7085899014611243,0.21834171696982463,0,0.0,1.0,1.0489522536323466
2024-05-07,181.30502319335938,183.79001537072006,180.23151991986552,182.34872294128857,77305800,0.0037972273178015215,171.36207794189454,170.77263412475585,0.020366508712194475,15.406967163085938,Sideways,-0.5894438171386867,0.0,1.0529353637849088,1.0,71.60859780102324,2.2740791971369276,0.6294892130032452,0,0.0,1.0,1.0529353637849088
2024-05-08,181.6429901123047,181.97101089337855,180.36072568018065,181.75233037266264,45057100,0.001864079179896061,171.36426452636718,171.51614379882812,0.020357372479645332,13.637649536132812,Sideways,0.15187927246094546,0.0,1.0548981186743165,1.0,74.00607557998974,2.7181712576860946,1.047225621939815,0,0.0,1.0,1.0548981186743165
2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000,0.010014318529958599,171.42688659667968,171.98978424072266,0.02010645235743233,14.591888427734375,Sideways,0.5628976440429767,0.0,1.065462204451375,1.0,80.11695795910865,3.180238189163049,1.473828135384462,0,0.0,1.0,1.065462204451375
2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500,-0.006890249628078382,171.47754608154298,172.3251724243164,0.01818830861929727,13.914260864257812,Sideways,0.8476263427734239,-0.0,1.0581209038934225,1.0,76.51479756226074,3.40517459374675,1.8600974270569197,0,0.0,1.0,1.0581209038934225
2024-05-13,185.4128875732422,186.22907786103977,183.76061103045285,184.57680131825043,72044800,0.017645458243328305,171.61417419433593,173.0131507873535,0.01844848476994827,12.954437255859375,Sideways,1.3989765930175793,0.0,1.0767919321194668,1.0,77.96983364942508,3.7990659209669104,2.247891125838918,0,0.0,1.0,1.0767919321194668
2024-05-14,186.55752563476562,187.42348620330452,185.42283282321628,186.63715506565202,52393600,0.0061734546961913495,171.8643475341797,173.92286682128906,0.01756931062368389,17.250045776367188,Bull,2.0585192871093625,0.0,1.0834394583296307,1.0061734546961913,77.34467210755102,4.155686197389542,2.629450140149043,0,0.0,1.0,1.0834394583296307
2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000,0.01221790782018406,172.25911010742186,175.01513671875,0.01680801668667894,20.553207397460938,Bull,2.7560266113281386,0.0,1.0966768217602523,1.0184667892167856,78.25156139890288,4.5695592044121724,3.0174719530016687,0,0.0,1.0,1.0966768217602523
2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200,0.0006325343237543191,172.67614135742187,176.16109085083008,0.01655596700490768,16.965042114257812,Bull,3.484949493408209,0.0,1.0973705074920814,1.019111004418569,79.64214215856803,4.851272374028866,3.3842320372071084,0,0.0,1.0,1.0973705074920814
2024-05-17,188.98617553710938,189.9218023921439,188.29938496531759,188.62785068172937,41282900,0.00015803361925015302,173.09615539550782,177.4099266052246,0.01639651890606011,6.70703125,Bull,4.313771209716776,0.0,1.0975439289250388,1.019272058219015,76.89582409418247,5.019084775037214,3.71120258477313,0,0.0,1.0,1.0975439289250388
2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300,0.0061620950735696844,173.50506805419923,178.67524108886718,0.015839510610816007,9.53155517578125,Bull,5.170173034667954,0.0,1.1043070989624941,1.0255529095475935,86.26296231206605,5.186262817920834,4.0062146314026705,0,0.0,1.0,1.1043070989624941
2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400,0.006857240711112267,173.89990173339845,179.95307006835938,0.015832528725605446,10.149612426757812,Bull,6.0531683349609295,0.0,1.11187959855907,1.032585372710343,89.9236353827459,5.362155612708676,4.277402827663872,0,0.0,1.0,1.11187959855907
2024-05-22,190.01136779785156,191.92244369758092,189.38431073139583,191.37500087150013,34648500,-0.0075384323685394605,174.25632751464843,181.05337142944336,0.016159527550316535,8.368377685546875,Bull,6.797043914794926,-0.0,1.1034977694033736,1.0248012977134229,83.67640944655558,5.3237236955929745,4.4866670012496925,0,0.0,1.0,1.1034977694033736
2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900,-0.02105811765187715,174.57447540283204,181.9103691101074,0.017170313482885738,2.548065185546875,Bull,7.335893707275375,-0.0,1.0802601835466934,1.0032209114163773,59.11400227970267,4.913753437299306,4.572084288459616,1,0.0,1.0,1.0802601835466934
2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600,0.016588193438469512,174.91715942382814,182.95096893310546,0.017355818355627016,6.897735595703125,Bull,8.033809509277319,0.016588193438469512,1.0981797484352425,1.0198625339564698,69.35820316120854,4.782696916825785,4.614206814132849,1,1.0,1.0165881934384695,1.0981797484352425
2024-05-28,189.10562133789062,192.10160462638697,188.21976480489596,190.61853495727325,52280100,5.2692850790458934e-05,175.26759735107422,183.78332748413087,0.017281146414852386,3.6927337646484375,Bull,8.51573013305665,5.2692850790458934e-05,1.0982376146568678,1.0199162734207983,68.38212027592238,4.626308486346289,4.616627148575538,1,1.0,1.0166417603684617,1.0982376146568678
2024-05-29,189.4042205810547,191.35510374397245,188.6278525845266,188.7273931739324,53068000,0.0015790077579478368,175.602138671875,184.78816452026368,0.016732290134146278,2.8466949462890625,Bull,9.186025848388681,0.0015790077579478368,1.0999717403704812,1.021526729128987,68.3233474259991,4.474880356663533,4.588277790193137,0,1.0,1.0182470455951371,1.0999717403704812
2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900,0.0052551419724566895,175.90967071533203,185.89395980834962,0.015890578010554428,1.5626983642578125,Bull,9.984289093017594,0.0,1.1057522480318183,1.026894997119219,67.0415112727,4.3846451226236525,4.547551256679241,0,0.0,1.0182470455951371,1.1057522480318183
2024-05-31,191.3551025390625,191.67362027294615,189.02599856414395,190.5488754083416,75158300,0.0050185822661372725,176.18482421875,186.8621513366699,0.01566256109324818,2.3987884521484375,Bull,10.677327117919901,0.0,1.1113015566545321,1.0320485541409465,72.84010007969535,4.3402056212884474,4.506082129601082,0,0.0,1.0182470455951371,1.1113015566545321
2024-06-03,193.12681579589844,194.08235381042343,191.62385010600926,192.00207093054578,50080500,0.009258771955005907,176.6405352783203,187.40453491210937,0.015261972561196551,4.1406402587890625,Bull,10.76399963378907,0.0,1.1215908443408396,1.0416040563502311,70.73299167957164,4.39726056669889,4.484317817020644,0,0.0,1.0182470455951371,1.1215908443408396
2024-06-04,193.44532775878906,194.41081372828987,192.13146492648488,193.73397115741048,47471400,0.001649237375855872,177.08452606201172,188.04584274291992,0.008884313165126301,3.2946014404296875,Bull,10.961316680908197,0.0,1.1234406138817443,1.043321908690807,69.37289865385094,4.417258864938248,4.470906026604165,0,0.0,1.0182470455951371,1.1234406138817443
2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800,0.007820860566006393,177.58720336914064,188.72850341796874,0.008502782434448266,3.50360107421875,Bull,11.1413000488281,0.0,1.132226886277102,1.0514815838641374,67.99294580722247,4.503275807249878,4.477379982733308,1,0.0,1.0182470455951371,1.132226886277102
2024-06-06,193.57470703125,195.58530834672572,193.2661524862918,194.77908126144504,41181800,-0.0070965437857087865,178.084873046875,189.32508926391603,0.008821542937596044,3.5633392333984375,Bull,11.240216217041024,-0.0070965437857087865,1.1241919886032798,1.044019698764379,62.63613219654303,4.408981577450135,4.463700301676674,0,1.0,1.0110210108514026,1.1241919886032798
2024-06-07,195.97349548339844,196.02326577578603,193.23629646745044,193.7439169991778,53103900,0.012392055186017492,178.55895111083984,189.95066299438477,0.009040634758114957,9.963409423828125,Bull,11.391711883544929,0.0,1.1381230377657305,1.0569572484867567,66.92379504335531,4.4762158713402584,4.466203415609391,1,0.0,1.0110210108514026,1.1381230377657305
2024-06-10,192.22103881835938,196.3815891899795,191.25555286655262,195.98344204153506,97262100,-0.019147776365283753,178.9943603515625,190.45181884765626,0.010183496020935429,3.1253814697265625,Bull,11.45745849609375,-0.019147776365283753,1.116330512362415,1.0367188674650667,54.45585264159023,4.178540032916715,4.408670739070856,0,1.0,0.9916622066350168,1.116330512362415
2024-06-11,206.18572998046875,206.19569315156764,192.72867525564521,192.74857122232135,172373300,0.07264912960597103,179.7378890991211,191.49046096801757,0.018223152013446757,17.080108642578125,Bull,11.752571868896467,0.0,1.1974309524381321,1.112035590832492,70.52132254130018,5.011691989728433,4.529274989202372,0,0.0,0.9916622066350168,1.1974309524381321
2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300,0.028578463281793143,180.62292449951173,192.76649475097656,0.018720071952977292,22.673980712890625,Bull,12.143570251464837,0.0,1.2316516889448679,1.1438158591331455,77.35012928302012,6.077387764490965,4.8388975442600906,0,0.0,0.9916622066350168,1.2316516889448679
2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700,0.005491066575234127,181.5151480102539,193.98678817749024,0.018721407086268,22.843170166015625,Bull,12.47164016723633,0.0,1.2384147703663637,1.1500966281654543,86.30572483942613,6.935974036942923,5.2583128427966574,0,0.0,0.9916622066350168,1.2384147703663637
2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700,-0.008168470783271542,182.38903442382812,195.11401596069337,0.018940012163226088,20.145767211914062,Bull,12.724981536865243,-0.0,1.2282988154970542,1.1407020974603457,80.97987123192179,7.390660791770529,5.684782432591431,0,0.0,0.9916622066350168,1.2282988154970542
2024-06-17,215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300,0.019671564393159757,183.33102325439452,196.4477783203125,0.019146016093198888,22.53460693359375,Bull,13.116755065917971,0.0,1.2524613747401463,1.1631414922239494,82.9382384725884,7.994568762736179,6.146739698620381,0,0.0,0.9916622066350168,1.2524613747401463
2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300,-0.010984543414208958,184.24809783935547,197.60486602783203,0.01948156551454031,19.847152709960938,Bull,13.356768188476565,-0.0,1.2387036583946933,1.1503649140057477,78.18218083143447,8.187634385710084,6.554918636038322,0,0.0,0.9916622066350168,1.2387036583946933
2024-06-20,208.70396423339844,213.24275088537271,207.87784112226225,212.93418113045576,86172500,-0.021512789505131358,185.04914794921876,198.4673324584961,0.020382011384248992,13.7457275390625,Bull,13.418184509277324,-0.0,1.2120556873324122,1.1256173557566536,69.90689404879292,7.879554768003885,6.8198458624314355,1,0.0,0.9916622066350168,1.2120556873324122
2024-06-21,206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,246421400,-0.010444504867548998,185.84417510986327,199.2929718017578,0.020635842119765765,12.949447631835938,Bull,13.448796691894529,-0.010444504867548998,1.1993963658063285,1.1138608398054555,66.0691511492917,7.374498409286019,6.930776371802353,1,1.0,0.981304785890853,1.1993963658063285
2024-06-24,207.17111206054688,211.70988292620214,205.62832424046638,206.75306897426384,80727000,0.0031325991795794206,186.50781311035155,200.35102310180665,0.020473110207674627,11.197616577148438,Bull,13.843209991455097,0.0031325991795794206,1.203153593877844,1.1173501193583957,65.240842896321,6.946368252147437,6.933894747871371,1,1.0,0.984378820458052,1.203153593877844
2024-06-25,208.09681701660156,210.39606187439708,207.63895156671146,208.17643126307132,56713900,0.004468310986254442,187.1599462890625,201.30108108520508,0.019631477577595452,15.875778198242188,Bull,14.14113479614258,0.004468310986254442,1.2085296582995197,1.1223427871722176,65.69295800981521,6.605623159691106,6.868240430235318,0,1.0,0.988777331156141,1.2085296582995197
2024-06-26,212.25733947753906,213.8598456726642,209.65948819693895,210.51548557795786,66213200,0.01999320566544549,187.97202667236328,202.4586669921875,0.01974108350458783,6.0716094970703125,Bull,14.486640319824204,0.0,1.2326920403106927,1.144782017343281,67.53429174523517,6.5952734042552095,6.813647025039296,0,0.0,0.988777331156141,1.2326920403106927
2024-06-27,213.1033935546875,214.73575892320002,211.36153961685812,213.69064352295018,49772700,0.003985982671934618,188.86683044433593,203.64362564086915,0.019703468086017445,1.0251922607421875,Bull,14.776795196533214,0.0,1.237605529423203,1.1493450986275537,70.01223408380723,6.579496303965385,6.766816880824514,0,0.0,0.988777331156141,1.237605529423203
2024-06-28,209.6395721435547,215.0642148828325,209.3210696212814,214.76560832661605,82542700,-0.016254182316641108,189.71979248046875,204.60562591552736,0.020274366043685644,-3.6031646728515625,Bull,14.8858334350586,-0.0,1.217489263511875,1.1306634338497237,63.7053003866657,6.215839075169669,6.656621319693546,0,0.0,0.988777331156141,1.217489263511875
2024-07-01,215.7410430908203,216.4974998735104,210.933524598722,211.10273143743845,60402900,0.029104576415980965,190.7138687133789,205.82492294311524,0.0209441648806606,4.24017333984375,Bull,15.11105422973634,0.0,1.2529237728173928,1.1635709141609585,72.52618617061543,6.346813697118222,6.594659795178481,0,0.0,0.988777331156141,1.2529237728173928
2024-07-02,219.24465942382812,219.35414798734178,214.09872731420612,215.1438274713018,58046200,0.01623991560814364,191.8185726928711,207.1308151245117,0.021056120413718838,3.5832366943359375,Bull,15.312242431640612,0.0,1.2732711491513842,1.182467207611023,65.64136867230306,6.65659154205153,6.607046144553091,1,0.0,0.988777331156141,1.2732711491513842
2024-07-03,220.51870727539062,220.51870727539062,218.01043340115498,218.97591935149836,37369800,0.005811078157665017,192.93205810546874,208.4844841003418,0.021048661067424344,7.226226806640625,Bull,15.552425994873062,0.005811078157665017,1.2806702273150028,1.1893386169733264,61.36725032129569,6.925069835590563,6.670650882760586,1,1.0,0.9945231935080168,1.2806702273150028
2024-07-05,225.28640747070312,225.39589603978789,220.61823649717394,220.61823649717394,60412400,0.021620388828773818,194.11982513427733,210.00089263916016,0.02126658633738416,16.582443237304688,Bull,15.881067504882822,0.021620388828773818,1.3083588155909873,1.2150525803213659,64.78491743385979,7.4368272625125655,6.823886158710982,1,1.0,1.016025171650894,1.3083588155909873
2024-07-08,226.75953674316406,226.78939588229815,222.21080217009418,226.0329238568709,59085900,0.0065389176781671665,195.2949090576172,211.66013412475587,0.021267437662101273,20.235382080078125,Bull,16.36522506713868,0.0065389176781671665,1.316914066179641,1.2229977091187318,68.85608992465801,7.870541231123411,7.033217173193468,1,1.0,1.0226688766072647,1.316914066179641
2024-07-09,227.61550903320312,228.33215871662,225.3162642938077,226.8690002119573,48076100,0.0037748017231511444,196.46981658935547,213.2422348022461,0.021027066342536694,20.44439697265625,Bull,16.772418212890614,0.0037748017231511444,1.321885155665898,1.227614282978523,66.08623232239854,8.188935534726227,7.26436084550002,1,1.0,1.026529248844895,1.321885155665898
2024-07-10,231.8955078125,231.9950484021832,228.18287467129386,228.23264496613547,62627700,0.0188036342403739,197.74205352783204,215.22595825195313,0.02114103663071028,23.798690795898438,Bull,17.48390472412109,0.0188036342403739,1.3467414006408192,1.25069789294391,73.80893608445207,8.686492962567172,7.548787268913451,0,1.0,1.0458317293772201,1.3467414006408192
2024-07-11,226.5106964111328,231.30825199534104,224.7190721562944,230.31290687462652,64710600,-0.023220852582108265,198.82309844970703,216.24220657348633,0.02142182804181641,14.25335693359375,Bull,17.419108123779296,-0.0,1.3154689171103167,1.2216556215471062,72.33456663382458,8.547768180708829,7.748583451272527,0,0.0,1.0458317293772201,1.3154689171103167
