Date,Close,High,Low,Open,Volume,Return,MA50,MA20,Volatility,Momentum,Regime,MA_Diff,Strategy_Return,Market_Cumulative,Strategy_Cumulative,RSI,MACD,MACD_Signal,Signal,Position,Cumulative_Strategy,Cumulative_Market
2024-04-26,52.73836898803711,54.39941923139184,52.18468322676831,54.12257811087036,27457800,-0.04749993179227041,51.15852241516113,52.22620849609375,0.03360848867152977,2.4915771484375,Bull,1.0676860809326172,-0.04749993179227041,1.0772856514688471,0.9678239024319213,56.69904143917369,1.472882082922638,1.3100742068403073,1,1.0,0.9525000682077296,1.0772856514688471
2024-04-29,52.1846809387207,53.199769696427154,51.81556063428482,52.04626214464188,19536700,-0.010498770817921943,51.15667671203613,52.4338399887085,0.03377082655878936,-0.5998268127441406,Bull,1.2771632766723684,-0.010498770817921943,1.06597547630864,0.9576629410881817,56.809338083292424,1.2252199123884182,1.2931033479499296,0,1.0,0.9424999882875617,1.06597547630864
2024-04-30,55.137664794921875,55.18380439614441,52.27696727641379,52.830649531536025,25866320,0.056587178518324066,51.18436096191406,52.7268310546875,0.03553012026536733,2.3531570434570312,Bull,1.542470092773442,0.0,1.1262960208826724,1.0118543848959218,59.562847043601145,1.252785642950144,1.2850398069499724,0,0.0,0.9424999882875617,1.1262960208826724
2024-05-01,56.38344955444336,56.75257339109364,53.01520950596922,55.73748812064407,42176320,0.022594079095569874,51.2120450592041,53.09595355987549,0.03544932959450354,1.6610527038574219,Bull,1.8839085006713887,0.0,1.1517436422635212,1.0347163029014594,67.30038016837307,1.3594848070506416,1.2999288069701063,1,0.0,0.9424999882875617,1.1517436422635212
2024-05-02,54.35327911376953,56.84485269496298,53.93801567682869,54.953100949150034,28250340,-0.03600649581954918,51.185283737182615,53.24821662902832,0.03659323668563623,-1.3380661010742188,Bull,2.062932891845705,-0.03600649581954918,1.1102733896231674,0.9974597946666186,58.54127051052707,1.265637395542285,1.293070524684542,0,1.0,0.9085638663993604,1.1102733896231674
2024-05-03,51.12345504760742,52.09240066705495,50.70819163349402,51.49257534442164,30920760,-0.05942280058948435,51.19082054138184,53.32665519714355,0.03791096707270022,-8.12069320678711,Bull,2.1358346557617125,-0.0,1.0442978353917791,0.9381879401921162,46.641786728180115,0.920037220045117,1.218463863756657,0,0.0,0.9085638663993604,1.0442978353917791
2024-05-06,49.37012481689453,50.754333923910266,49.37012481689453,50.47749280655228,18941920,-0.034296004232893584,51.15206268310547,53.317427253723146,0.03791661616437172,-8.166831970214844,Bull,2.165364570617676,-0.0,1.008482592408781,0.9060118426240377,43.55400445932165,0.49891629810249327,1.0745543506258242,0,0.0,0.9085638663993604,1.008482592408781
2024-05-07,49.46240234375,49.693103853786575,48.86258052979033,49.32398354986347,20611860,0.0018690964869485516,51.112382049560544,53.34280433654785,0.037917563815514525,-5.490695953369141,Bull,2.230422286987306,0.0,1.010367543679401,0.90770526617622,39.32584026119441,0.17065376826009526,0.8937742341526784,0,0.0,0.9085638663993604,1.010367543679401
2024-05-08,49.554683685302734,50.38520698626109,49.04714108134615,50.33906738957878,20142240,0.0018656866059882926,51.08192939758301,53.30589199066162,0.03780601481643673,-4.937015533447266,Bull,2.2239625930786104,0.0,1.012252572872769,0.90939875973351,37.08737221933525,-0.08111527224195214,0.6987963328737523,0,0.0,0.9085638663993604,1.012252572872769
2024-05-09,49.2778434753418,50.15450638882212,49.09328156505228,49.55468458066325,19440920,-0.005586559924769419,51.029329452514645,53.37048835754395,0.03735061333502017,-6.090518951416016,Bull,2.341158905029303,-0.0,1.0065975632154132,0.9043183490667478,25.67566737183394,-0.2995299472505124,0.49913107684889935,0,0.0,0.9085638663993604,1.0065975632154132
2024-05-10,48.95486068725586,49.50854643435418,48.21661654468384,48.81644189065059,19972920,-0.006554320670456137,50.994262771606444,53.305891799926755,0.03591010839167267,-3.78350830078125,Bull,2.3116290283203114,-0.0,0.9999999999999996,0.8983911566187869,27.536223201421066,-0.49300411791934096,0.3007040378952513,0,0.0,0.9085638663993604,0.9999999999999996
2024-05-13,48.67802047729492,49.1394235149944,48.30889663904502,48.355039758995616,13802220,-0.0056550096573557695,50.99979957580567,53.10056743621826,0.03437684172203357,-3.5066604614257812,Bull,2.1007678604125957,-0.0,0.9943449903426438,0.8933107459520246,31.318679072319767,-0.6610522841334543,0.1083527734895102,0,0.0,0.9085638663993604,0.9943449903426438
2024-05-14,47.70907211303711,48.90871923939217,47.570649801439146,48.81644004514394,25446080,-0.019905254050126442,50.97396102905273,52.846795654296876,0.03248936200265135,-7.428592681884766,Bull,1.8728346252441455,-0.0,0.974552300696403,0.8755291686081417,30.399986771830612,-0.8624756196649841,-0.08581290514138866,0,0.0,0.9085638663993604,0.974552300696403
2024-05-15,45.54047393798828,47.47836861804179,45.44819474760617,46.970826030489256,31118240,-0.04545462904645825,50.852150497436526,52.38769950866699,0.033680768061322884,-10.842975616455078,Bull,1.535549011230465,-0.0,0.9302543873818755,0.8357323150297046,23.573192287619037,-1.183450729903953,-0.30534047009390153,0,0.0,0.9085638663993604,0.9302543873818755
2024-05-16,45.863460540771484,45.95573973597444,45.07907330064379,45.67889863013993,20557320,0.007092297792574698,50.756178588867186,51.89630527496338,0.032377072810431576,-8.489818572998047,Bull,1.1401266860961954,0.0,0.9368520285200369,0.8416595774827731,28.895186524517058,-1.3956750248275185,-0.5234073810406249,0,0.0,0.9085638663993604,0.9368520285200369
2024-05-17,46.00188064575195,46.69398519019291,45.67889993310314,45.90960144791679,17603800,0.0030180911633874707,50.70634696960449,51.23419189453125,0.03195264064498343,-5.121574401855469,Bull,0.5278449249267609,0.0,0.9396795333487149,0.8441997828161543,30.523262241577385,-1.5350004324207305,-0.7257259913166461,0,0.0,0.9085638663993604,0.9396795333487149
2024-05-20,45.03293228149414,46.00187788144117,44.84837037668863,45.95573828529618,19078800,-0.021063233734277542,50.59561019897461,50.60899066925049,0.027381568213602808,-4.337192535400391,Sideways,0.013380470275876633,-0.0,0.9198868437024741,0.8441997828161543,13.621245485435963,-1.7039606590807637,-0.9213729248694696,0,0.0,0.9085638663993604,0.9198868437024741
2024-05-21,44.8022346496582,45.725040733153634,44.7560950495286,45.63276153289443,11916740,-0.005122864982317399,50.468262939453126,50.10144748687744,0.027167998467275457,-4.660167694091797,Sideways,-0.36681545257568615,-0.0,0.9151743876031762,0.8441997828161543,5.017930918403209,-1.8353217798402852,-1.1041626958636328,0,0.0,0.9085638663993604,0.9151743876031762
2024-05-22,44.89451599121094,45.63276013128699,44.52539216106004,44.75609367484792,17669280,0.0020597486325035774,50.387056045532226,49.62158832550049,0.026195084468566793,-4.660167694091797,Bear,-0.7654677200317366,0.0,0.9170594167965441,0.8441997828161543,6.7510706018114774,-1.9099632143873748,-1.2653227995683813,0,0.0,0.9085638663993604,0.9170594167965441
2024-05-23,45.58662414550781,46.0941668120209,43.51031035686026,43.55644995922945,31634160,0.015416318430348408,50.29477554321289,49.132501411437985,0.026743626860509476,-3.6912193298339844,Bear,-1.1622741317749075,0.0,0.9311970967854293,0.8441997828161543,17.03302269273837,-1.8914661013463103,-1.3905514599239672,0,0.0,0.9085638663993604,0.9311970967854293
2024-05-24,44.2946891784668,45.355917514791145,43.92556536055599,45.1252160086533,22444240,-0.02834022021278193,50.16927391052246,48.71031742095947,0.02648910726814349,-4.6601715087890625,Bear,-1.4589564895629934,-0.0,0.904806766001027,0.8441997828161543,18.023296335871777,-1.9584792312194566,-1.5041370141830652,0,0.0,0.9085638663993604,0.904806766001027
2024-05-28,43.787147521972656,44.70995356660759,43.787147521972656,43.971709434944785,19343000,-0.011458295924579476,49.99670913696289,48.29044075012207,0.025084170788701173,-4.890872955322266,Bear,-1.7062683868408186,-0.0,0.8944392223216255,0.8441997828161543,16.022175408080855,-2.0291511975216494,-1.6091398508507821,0,0.0,0.9085638663993604,0.8944392223216255
2024-05-29,44.70995330810547,45.07907361168986,44.248550288455725,45.07907361168986,20830600,0.021074809352898516,49.87120742797852,47.76905517578125,0.02589266708317683,-2.9991188049316406,Bear,-2.1021522521972713,0.0,0.9132893584098086,0.8441997828161543,23.618138678656194,-1.9877826047333258,-1.684868401627291,0,0.0,0.9085638663993604,0.9132893584098086
2024-05-30,46.232582092285156,46.64784552238158,45.03293492107106,45.03293492107106,22603540,0.034055700610710504,49.783540878295895,47.26151180267334,0.023479833883576544,0.692108154296875,Bear,-2.522029075622555,0.0,0.944392067370761,0.8441997828161543,35.398243685443745,-1.81125525603602,-1.710145772509037,0,0.0,0.9085638663993604,0.944392067370761
2024-05-31,46.232582092285156,48.9548606671109,46.00188057781222,46.232582092285156,32377020,0.0,49.74570579528809,46.85547695159912,0.022500921246331445,0.3691215515136719,Bear,-2.8902288436889663,0.0,0.944392067370761,0.8441997828161543,36.529695190111205,-1.652309267671626,-1.698578471541555,0,0.0,0.9085638663993604,0.944392067370761
2024-06-03,45.81732177734375,47.47837196281837,45.125217240043845,45.402058350918665,26810720,-0.008981984049960756,49.71156196594238,46.590170288085936,0.021645424428914175,-0.18455886840820312,Bear,-3.121391677856444,-0.0,0.9359095528847273,0.8441997828161543,36.03605415347855,-1.542075378633065,-1.6672778529598573,0,0.0,0.9085638663993604,0.9359095528847273
2024-06-04,45.49433517456055,46.509423888449746,45.12521488605809,45.955738175357766,25122920,-0.007049443098241404,49.67280403137207,46.39638080596924,0.018143109143056415,0.46140289306640625,Bear,-3.27642322540283,-0.0,0.9293119117465659,0.8441997828161543,38.46154457661989,-1.4639016005071142,-1.6266026024693088,0,0.0,0.9085638663993604,0.9293119117465659
2024-06-05,42.72591781616211,44.80223135116138,42.72591781616211,44.43311105707464,30485360,-0.060851913711368555,49.56852684020996,46.059556579589845,0.02096517724760205,-2.0763168334960938,Bear,-3.508970260620117,-0.0,0.872761503482017,0.8441997828161543,36.19912109108308,-1.6068141094771846,-1.6226449038708841,0,0.0,0.9085638663993604,0.872761503482017
2024-06-06,42.864341735839844,43.187322445319595,42.49521790766952,42.63364022328982,19496700,0.0032398114950586976,49.45871299743652,45.7250394821167,0.020995126639708594,-2.0301742553710938,Bear,-3.733673515319822,0.0,0.8755890862334428,0.8441997828161543,35.02305973433204,-1.6894289635452253,-1.6360017158057525,0,0.0,0.9085638663993604,0.8755890862334428
2024-06-07,43.00276184082031,43.32574608036179,42.264517682223236,43.00276184082031,24069620,0.003229260018350777,49.35904991149902,45.411285400390625,0.02102464391390099,-2.5838623046875,Bear,-3.947764511108396,0.0,0.8784165910621208,0.8441997828161543,35.02305973433204,-1.7238608896850423,-1.6535735505816107,0,0.0,0.9085638663993604,0.8784165910621208
2024-06-10,42.541358947753906,43.46416502922558,42.40294014766866,43.37188582916875,18718280,-0.01072961068813072,49.24277641296387,45.090610313415525,0.021043221345240427,-1.7533302307128906,Bear,-4.152166099548346,-0.0,0.8689915230180293,0.8441997828161543,36.89322960040615,-1.7679994000427897,-1.6764587204738466,0,0.0,0.9085638663993604,0.8689915230180293
2024-06-11,41.66469955444336,43.325749939289274,41.618556430237696,42.910486463021265,19959120,-0.02060722588545405,49.115429382324216,44.739944267272946,0.021258662804343447,-2.122447967529297,Bear,-4.375485115051269,-0.0,0.8510840184106521,0.8441997828161543,34.54548870908947,-1.8523656557718624,-1.71164010753345,0,0.0,0.9085638663993604,0.8510840184106521
2024-06-12,40.04978561401367,40.8341693804633,39.40382064858264,40.64960745887931,36805620,-0.03875976444566642,48.930868225097655,44.35697994232178,0.0223213127293553,-4.660167694091797,Bear,-4.573888282775876,-0.0,0.8180962023335839,0.8441997828161543,29.24903084467732,-2.0261800376363652,-1.7745480935540332,0,0.0,0.9085638663993604,0.8180962023335839
2024-06-13,39.4038200378418,40.00364187341048,38.98855660077068,39.17311851949404,23594860,-0.016129064519782244,48.73892463684082,44.050147247314456,0.022244201244317887,-6.828762054443359,Bear,-4.688777389526365,-0.0,0.8049010759027567,0.8441997828161543,23.412694637181957,-2.1907990433201405,-1.8577982835072548,0,0.0,0.9085638663993604,0.8049010759027567
2024-06-14,38.896278381347656,39.680662155398906,38.85013526033508,39.54223983281297,22493960,-0.012880519097049903,48.49068984985352,43.701788139343265,0.02064024644672808,-7.3363037109375,Bear,-4.7889017105102525,-0.0,0.7945335322233552,0.8441997828161543,25.10639705124403,-2.3352953304186954,-1.953297692889543,0,0.0,0.9085638663993604,0.7945335322233552
2024-06-17,37.51206970214844,39.17311999267409,37.004523526515484,38.850135742705305,28276220,-0.035587175349480304,48.24983757019043,43.27729759216309,0.02124707316074436,-8.305252075195312,Bear,-4.972539978027342,-0.0,0.7662583280910807,0.8441997828161543,23.228356452247098,-2.5323128251423555,-2.0691007193401054,0,0.0,0.9085638663993604,0.7662583280910807
2024-06-18,37.46592330932617,37.88118672575646,37.32750451733316,37.512066426882804,16767100,-0.0012301745328550107,48.0080623626709,42.898947143554686,0.021143819254347038,-8.028411865234375,Bear,-5.109115219116212,-0.0,0.765315696610275,0.8441997828161543,16.595747076172046,-2.6614941890952366,-2.187579413291132,0,0.0,0.9085638663993604,0.765315696610275
2024-06-20,38.388729095458984,38.803992509278075,37.09680277718644,37.235221568309065,33396100,0.02463053635470147,47.79673973083496,42.57827186584473,0.022219272598599002,-4.337188720703125,Bear,-5.218467864990231,0.0,0.7841658326984581,0.8441997828161543,11.711724461032617,-2.658760104533826,-2.2818155515396708,0,0.0,0.9085638663993604,0.7841658326984581
2024-06-21,38.75785827636719,39.08083902057981,38.158032871142495,38.48101713558121,25199940,0.009615561379755722,47.566038284301754,42.27143898010254,0.022523307341152023,-4.106483459472656,Bear,-5.294599304199217,0.0,0.7917060273946773,0.8441997828161543,14.782673711136013,-2.596872552573835,-2.3448269517465037,0,0.0,0.9085638663993604,0.7917060273946773
2024-06-24,40.095924377441406,40.095924377441406,38.61943255581378,39.080835590030084,27007400,0.03452373687764143,47.40823844909668,41.99690399169922,0.02420132790193366,-2.9068374633789062,Bear,-5.411334457397459,0.0,0.819038677968894,0.8441997828161543,25.200026191740733,-2.4120508493562554,-2.358271731268454,0,0.0,0.9085638663993604,0.819038677968894
2024-06-25,38.71171188354492,39.81907977270086,38.6194291726504,39.58837827580277,22966560,-0.03452252355791219,47.17753684997559,41.71775512695312,0.024537143049056125,-3.8296470642089844,Bear,-5.459781723022466,-0.0,0.7907633959138716,0.8441997828161543,23.076951031602206,-2.3501812711421337,-2.35665363924319,0,0.0,0.9085638663993604,0.7907633959138716
2024-06-26,38.47652816772461,39.04097455718268,38.38245137703985,38.94690135516054,21943140,-0.006075260027967988,46.89137725830078,41.45222415924072,0.024066537387487333,-3.18817138671875,Bear,-5.439153099060057,-0.0,0.7859593026630958,0.8441997828161543,28.886237024142744,-2.293686356468392,-2.3440601826882306,0,0.0,0.9085638663993604,0.7859593026630958
2024-06-27,38.2413444519043,38.80579088384046,37.865044438171594,38.57060427242324,22594600,-0.006112394413423039,46.60051399230957,41.128793716430664,0.02403866420040928,-1.808441162109375,Bear,-5.4717202758789085,-0.0,0.78115520941232,0.8441997828161543,27.248669997570715,-2.2420461772143128,-2.3236573815934474,0,0.0,0.9085638663993604,0.78115520941232
2024-06-28,38.9468994140625,39.04097261139607,36.971329972095596,38.10022628341062,31146880,0.018450056405458604,46.2850040435791,40.76450958251953,0.023896435496778015,-0.4569206237792969,Bear,-5.52049446105957,0.0,0.7955675670873951,0.8441997828161543,31.09503088891512,-2.119753376803601,-2.2828765806354783,0,0.0,0.9085638663993604,0.7955675670873951
2024-07-01,38.19430160522461,39.605421175693444,38.05319180137531,38.71171498532663,28015260,-0.019323689951199374,45.935063171386716,40.362595558166504,0.022168474210213222,-0.7019767761230469,Bear,-5.572467613220212,-0.0,0.7801942660857683,0.8441997828161543,30.27323240594015,-2.059819487992492,-2.238265162106881,0,0.0,0.9085638663993604,0.7801942660857683
2024-07-02,37.065406799316406,38.617636089021346,37.01836661193486,38.617636089021346,22918840,-0.029556629090287667,45.49148834228516,39.92499980926514,0.022516252645508387,-0.44666290283203125,Bear,-5.566488533020021,-0.0,0.757134353544702,0.8441997828161543,29.59570738430493,-2.079443297651771,-2.206500789215859,0,0.0,0.9085638663993604,0.757134353544702
2024-07-03,36.17170333862305,37.253559651329596,36.12466673175112,37.253559651329596,15561360,-0.02411152440689901,45.06418327331543,39.458868217468265,0.022715684997117996,-1.294219970703125,Bear,-5.605315055847164,-0.0,0.7388786900999073,0.8441997828161543,31.619059466089638,-2.1424133015409694,-2.1936832916808813,0,0.0,0.9085638663993604,0.7388786900999073
2024-07-05,35.04280090332031,36.124660621706596,34.995764304404055,36.030583835211615,23622040,-0.031209545891009438,44.66597732543946,39.07471237182617,0.023116816210603363,-3.345928192138672,Bear,-5.591264953613283,-0.0,0.7158186217133452,0.8441997828161543,30.234919901646165,-2.257388703398064,-2.206424374024318,0,0.0,0.9085638663993604,0.7158186217133452
2024-07-08,34.8076171875,35.23095378994539,34.71354398191781,34.99576718732715,15996880,-0.006711327569652981,44.27229568481445,38.67187614440918,0.020248365084895092,-3.9502410888671875,Bear,-5.6004195404052695,-0.0,0.7110145284625694,0.8441997828161543,31.00024462793509,-2.3405050131988574,-2.233240501859226,0,0.0,0.9085638663993604,0.7110145284625694
2024-07-09,34.760581970214844,35.136878396205006,34.29020874622997,34.57243196288832,19327960,-0.001351290926689619,43.860140075683596,38.25976715087891,0.02012816982290424,-5.3353424072265625,Bear,-5.600372924804688,-0.0,0.7100537409815134,0.8441997828161543,35.39952989338798,-2.3827043044421785,-2.2631332623758165,0,0.0,0.9085638663993604,0.7100537409815134
